Sp.Scien.jetz;Sp.Eng.jetz;Sp.Scien.hbw;Sp.Eng.hbw;Match_jetz_birdlife;Order;strategy_3;distance_4;distance_quanti_RES0;distance_quanti_ALL
Threskiornis_aethiopicus;African-Sacred-Ibis;Threskiornis_aethiopicus;African-Sacred-Ibis;Threskiornis_aethiopicus;PELECANIFORMES;resident;resident;0;1146,898051
Threskiornis_bernieri;Madagascar-Sacred-Ibis;Threskiornis_bernieri;Madagascar-Sacred-Ibis;Threskiornis_bernieri;PELECANIFORMES;resident;resident;0;143,8519866
Threskiornis_melanocephalus;Black-headed-Ibis;Threskiornis_melanocephalus;Black-headed-Ibis;Threskiornis_melanocephalus;PELECANIFORMES;partial_mig;variable;3519,265075;3519,265075
Threskiornis_molucca;Australian-Sacred-Ibis;Threskiornis_moluccus;Australian-Ibis;Threskiornis_moluccus;PELECANIFORMES;partial_mig;variable;1521,731573;1521,731573
Threskiornis_spinicollis;Straw-necked-Ibis;Threskiornis_spinicollis;Straw-necked-Ibis;Threskiornis_spinicollis;PELECANIFORMES;resident;resident;0;685,7507396
Thripadectes_flammulatus;Flammulated-Treehunter;Thripadectes_flammulatus;Flammulated-Treehunter;Thripadectes_flammulatus;PASSERIFORMES;resident;resident;0;148,821988
Thripadectes_holostictus;Striped-Treehunter;Thripadectes_holostictus;Striped-Treehunter;Thripadectes_holostictus;PASSERIFORMES;resident;resident;0;296,2006442
Thripadectes_ignobilis;Uniform-Treehunter;Thripadectes_ignobilis;Uniform-Treehunter;Thripadectes_ignobilis;PASSERIFORMES;resident;resident;0;99,30751501
Thripadectes_melanorhynchus;Black-billed-Treehunter;Thripadectes_melanorhynchus;Black-billed-Treehunter;Thripadectes_melanorhynchus;PASSERIFORMES;resident;resident;0;222,2229801
Thripadectes_rufobrunneus;Streak-breasted-Treehunter;Thripadectes_rufobrunneus;Streak-breasted-Treehunter;Thripadectes_rufobrunneus;PASSERIFORMES;resident;resident;0;54,92512269
Thripadectes_scrutator;Buff-throated-Treehunter;Thripadectes_scrutator;Rufous-backed-Treehunter;Thripadectes_scrutator;PASSERIFORMES;resident;resident;0;134,1579743
Thripadectes_virgaticeps;Streak-capped-Treehunter;Thripadectes_virgaticeps;Streak-capped-Treehunter;Thripadectes_virgaticeps;PASSERIFORMES;resident;resident;0;118,4628257
Thripias_namaquus;Bearded-Woodpecker;Dendropicos_namaquus;Bearded-Woodpecker;Dendropicos_namaquus;PICIFORMES;resident;resident;0;767,4110906
Thripias_pyrrhogaster;Fire-bellied-Woodpecker;Dendropicos_pyrrhogaster;Fire-bellied-Woodpecker;Dendropicos_pyrrhogaster;PICIFORMES;resident;resident;0;256,1463791
Thripias_xantholophus;Golden-crowned-Woodpecker;Dendropicos_xantholophus;Yellow-crested-Woodpecker;Dendropicos_xantholophus;PICIFORMES;resident;resident;0;429,1722613
Thripophaga_berlepschi;Russet-mantled-Softtail;Thripophaga_berlepschi;Russet-mantled-Softtail;Thripophaga_berlepschi;PASSERIFORMES;resident;resident;0;18,46371415
Thripophaga_cherriei;Orinoco-Softtail;Thripophaga_cherriei;Orinoco-Softtail;Thripophaga_cherriei;PASSERIFORMES;resident;resident;0;0
Thripophaga_fusciceps;Plain-Softtail;Thripophaga_fusciceps;Plain-Softtail;Thripophaga_fusciceps;PASSERIFORMES;resident;resident;0;213,7538381
Thripophaga_macroura;Striated-Softtail;Thripophaga_macroura;Striated-Softtail;Thripophaga_macroura;PASSERIFORMES;resident;resident;0;53,69527585
Thryomanes_bewickii;Bewicks-Wren;Thryomanes_bewickii;Bewicks-Wren;Thryomanes_bewickii;PASSERIFORMES;partial_mig;short;760,4337175;760,4337175
Thryorchilus_browni;Timberline-Wren;Thryorchilus_browni;Timberline-Wren;Thryorchilus_browni;PASSERIFORMES;resident;resident;0;25,97173979
Thryothorus_atrogularis;Black-throated-Wren;Thryothorus_atrogularis;Black-throated-Wren;Thryothorus_atrogularis;PASSERIFORMES;resident;resident;0;57,65241898
Thryothorus_coraya;Coraya-Wren;Thryothorus_coraya;Coraya-Wren;Thryothorus_coraya;PASSERIFORMES;resident;resident;0;513,2569638
Thryothorus_eisenmanni;Inca-Wren;Thryothorus_eisenmanni;Inca-Wren;Thryothorus_eisenmanni;PASSERIFORMES;resident;resident;0;40,58248321
Thryothorus_euophrys;Plain-tailed-Wren;Thryothorus_euophrys;Plain-tailed-Wren;Thryothorus_euophrys;PASSERIFORMES;resident;resident;0;73,7164963
Thryothorus_fasciatoventris;Black-bellied-Wren;Thryothorus_fasciatoventris;Black-bellied-Wren;Thryothorus_fasciatoventris;PASSERIFORMES;resident;resident;0;158,2918489
Thryothorus_felix;Happy-Wren;Thryothorus_felix;Happy-Wren;Thryothorus_felix;PASSERIFORMES;resident;resident;0;187,8048086
Thryothorus_genibarbis;Moustached-Wren;Thryothorus_genibarbis;Moustached-Wren;Thryothorus_genibarbis;PASSERIFORMES;resident;resident;0;625,4376716
Thryothorus_griseus;Grey-Wren;Thryothorus_griseus;Grey-Wren;Thryothorus_griseus;PASSERIFORMES;resident;resident;0;82,54276021
Thryothorus_guarayanus;Fawn-breasted-Wren;Thryothorus_guarayanus;Fawn-breasted-Wren;Thryothorus_guarayanus;PASSERIFORMES;resident;resident;0;197,6500059
Thryothorus_leucopogon;Stripe-throated-Wren;Thryothorus_leucopogon;Stripe-throated-Wren;Thryothorus_leucopogon;PASSERIFORMES;resident;resident;0;134,9926813
Thryothorus_leucotis;Buff-breasted-Wren;Thryothorus_leucotis;Buff-breasted-Wren;Thryothorus_leucotis;PASSERIFORMES;resident;resident;0;740,6881866
Thryothorus_longirostris;Long-billed-Wren;Thryothorus_longirostris;Long-billed-Wren;Thryothorus_longirostris;PASSERIFORMES;resident;resident;0;329,6741823
Thryothorus_ludovicianus;Carolina-Wren;Thryothorus_ludovicianus;Carolina-Wren;Thryothorus_ludovicianus;PASSERIFORMES;resident;resident;0;481,7895629
Thryothorus_maculipectus;Spot-breasted-Wren;Thryothorus_maculipectus;Spot-breasted-Wren;Thryothorus_maculipectus;PASSERIFORMES;resident;resident;0;256,2789984
Thryothorus_modestus;Plain-Wren;Thryothorus_modestus;Plain-Wren;Thryothorus_modestus;PASSERIFORMES;resident;resident;0;193,3508708
Thryothorus_mystacalis;Whiskered-Wren;Thryothorus_mystacalis;Whiskered-Wren;Thryothorus_mystacalis;PASSERIFORMES;resident;resident;0;211,0045041
Thryothorus_nicefori;Niceforos-Wren;Thryothorus_nicefori;Niceforos-Wren;Thryothorus_nicefori;PASSERIFORMES;resident;resident;0;26,0781216
Thryothorus_nigricapillus;Bay-Wren;Thryothorus_nigricapillus;Bay-Wren;Thryothorus_nigricapillus;PASSERIFORMES;resident;resident;0;221,9256231
Thryothorus_pleurostictus;Banded-Wren;Thryothorus_pleurostictus;Banded-Wren;Thryothorus_pleurostictus;PASSERIFORMES;resident;resident;0;189,3096017
Thryothorus_rufalbus;Rufous-and-white-Wren;Thryothorus_rufalbus;Rufous-and-white-Wren;Thryothorus_rufalbus;PASSERIFORMES;resident;resident;0;289,859965
Thryothorus_rutilus;Rufous-breasted-Wren;Thryothorus_rutilus;Rufous-breasted-Wren;Thryothorus_rutilus;PASSERIFORMES;resident;resident;0;215,5658742
Thryothorus_sclateri;Speckle-breasted-Wren;Thryothorus_sclateri;Speckle-breasted-Wren;Thryothorus_sclateri;PASSERIFORMES;resident;resident;0;92,14627066
Thryothorus_semibadius;Riverside-Wren;Thryothorus_semibadius;Riverside-Wren;Thryothorus_semibadius;PASSERIFORMES;resident;resident;0;41,0179851
Thryothorus_sinaloa;Sinaloa-Wren;Thryothorus_sinaloa;Sinaloa-Wren;Thryothorus_sinaloa;PASSERIFORMES;resident;resident;0;183,9946839
Thryothorus_spadix;Sooty-headed-Wren;Thryothorus_spadix;Sooty-headed-Wren;Thryothorus_spadix;PASSERIFORMES;resident;resident;0;82,4251559
Thryothorus_superciliaris;Superciliated-Wren;Thryothorus_superciliaris;Superciliated-Wren;Thryothorus_superciliaris;PASSERIFORMES;resident;resident;0;99,76010893
Thryothorus_thoracicus;Stripe-breasted-Wren;Thryothorus_thoracicus;Stripe-breasted-Wren;Thryothorus_thoracicus;PASSERIFORMES;resident;resident;0;92,18058306
Tiaris_bicolor;Black-faced-Grassquit;Tiaris_bicolor;Black-faced-Grassquit;Tiaris_bicolor;PASSERIFORMES;resident;resident;0;318,3784596
Tiaris_canorus;Cuban-Grassquit;Tiaris_canorus;Cuban-Grassquit;Tiaris_canorus;PASSERIFORMES;resident;resident;0;102,605729
Tiaris_fuliginosus;Sooty-Grassquit;Tiaris_fuliginosus;Sooty-Grassquit;Tiaris_fuliginosus;PASSERIFORMES;resident;resident;0;336,2842648
Tiaris_obscurus;Dull-coloured-Grassquit;Tiaris_obscurus;Dull-colored-Grassquit;Tiaris_obscurus;PASSERIFORMES;partial_mig;short;665,252219;665,252219
Tiaris_olivaceus;Yellow-faced-Grassquit;Tiaris_olivaceus;Yellow-faced-Grassquit;Tiaris_olivaceus;PASSERIFORMES;resident;resident;0;523,3842656
Tichodroma_muraria;Wallcreeper;Tichodroma_muraria;Wallcreeper;Tichodroma_muraria;PASSERIFORMES;partial_mig;short;1243,097893;1243,097893
Tickellia_hodgsoni;Broad-billed-Warbler;Tickellia_hodgsoni;Broad-billed-Warbler;Tickellia_hodgsoni;PASSERIFORMES;resident;resident;0;228,0273182
Tigriornis_leucolopha;White-crested-Tiger-heron;Tigriornis_leucolopha;White-crested-Tiger-heron;Tigriornis_leucolopha;PELECANIFORMES;resident;resident;0;545,907533
Tigrisoma_fasciatum;Fasciated-Tiger-heron;Tigrisoma_fasciatum;Fasciated-Tiger-heron;Tigrisoma_fasciatum;PELECANIFORMES;resident;resident;0;476,0459239
Tigrisoma_lineatum;Rufescent-Tiger-heron;Tigrisoma_lineatum;Rufescent-Tiger-heron;Tigrisoma_lineatum;PELECANIFORMES;resident;resident;0;921,6828689
Tigrisoma_mexicanum;Bare-throated-Tiger-heron;Tigrisoma_mexicanum;Bare-throated-Tiger-heron;Tigrisoma_mexicanum;PELECANIFORMES;resident;resident;0;402,5588955
Tijuca_atra;Black-and-gold-Cotinga;Tijuca_atra;Black-and-gold-Cotinga;Tijuca_atra;PASSERIFORMES;resident;resident;0;54,69300447
Tijuca_condita;Grey-winged-Cotinga;Tijuca_condita;Grey-winged-Cotinga;Tijuca_condita;PASSERIFORMES;resident;resident;0;25,20208231
Tilmatura_dupontii;Sparkling-tailed-Hummingbird;Tilmatura_dupontii;Sparkling-tailed-Woodstar;Tilmatura_dupontii;CAPRIMULGIFORMES;resident;resident;0;220,6768719
Timalia_pileata;Chestnut-capped-Babbler;Timalia_pileata;Chestnut-capped-Babbler;Timalia_pileata;PASSERIFORMES;resident;resident;0;456,7956313
Timeliopsis_fulvigula;Olive-Straightbill;Timeliopsis_fulvigula;Olive-Straightbill;Timeliopsis_fulvigula;PASSERIFORMES;resident;resident;0;170,2430626
Timeliopsis_griseigula;Tawny-Straightbill;Timeliopsis_griseigula;Tawny-Straightbill;Timeliopsis_griseigula;PASSERIFORMES;resident;resident;0;170,4051692
Tinamotis_ingoufi;Patagonian-Tinamou;Tinamotis_ingoufi;Patagonian-Tinamou;Tinamotis_ingoufi;TINAMIFORMES;resident;resident;0;167,2604128
Tinamotis_pentlandii;Puna-Tinamou;Tinamotis_pentlandii;Puna-Tinamou;Tinamotis_pentlandii;TINAMIFORMES;resident;resident;0;221,7096413
Tinamus_guttatus;White-throated-Tinamou;Tinamus_guttatus;White-throated-Tinamou;Tinamus_guttatus;TINAMIFORMES;resident;resident;0;512,2696004
Tinamus_major;Great-Tinamou;Tinamus_major;Great-Tinamou;Tinamus_major;TINAMIFORMES;resident;resident;0;720,0031884
Tinamus_osgoodi;Black-Tinamou;Tinamus_osgoodi;Black-Tinamou;Tinamus_osgoodi;TINAMIFORMES;resident;resident;0;81,35293967
Tinamus_solitarius;Solitary-Tinamou;Tinamus_solitarius;Solitary-Tinamou;Tinamus_solitarius;TINAMIFORMES;resident;resident;0;295,8064441
Tinamus_tao;Grey-Tinamou;Tinamus_tao;Grey-Tinamou;Tinamus_tao;TINAMIFORMES;resident;resident;0;519,7457836
Tityra_cayana;Black-tailed-Tityra;Tityra_cayana;Black-tailed-Tityra;Tityra_cayana;PASSERIFORMES;resident;resident;0;859,5544694
Tityra_inquisitor;Black-crowned-Tityra;Tityra_inquisitor;Black-crowned-Tityra;Tityra_inquisitor;PASSERIFORMES;resident;resident;0;928,7702585
Tityra_semifasciata;Masked-Tityra;Tityra_semifasciata;Masked-Tityra;Tityra_semifasciata;PASSERIFORMES;resident;resident;0;742,9654443
Tmetothylacus_tenellus;Golden-Pipit;Tmetothylacus_tenellus;Golden-Pipit;Tmetothylacus_tenellus;PASSERIFORMES;partial_mig;short;583,1213565;583,1213565
Tockus_alboterminatus;Crowned-Hornbill;Lophoceros_alboterminatus;Crowned-Hornbill;Lophoceros_alboterminatus;BUCEROTIFORMES;resident;resident;0;609,3020503
Tockus_bradfieldi;Bradfields-Hornbill;Lophoceros_bradfieldi;Bradfields-Hornbill;Lophoceros_bradfieldi;BUCEROTIFORMES;resident;resident;0;224,1564828
Tockus_camurus;Red-billed-Dwarf-Hornbill;Lophoceros_camurus;Dwarf-Hornbill;Lophoceros_camurus;BUCEROTIFORMES;resident;resident;0;462,6053705
Tockus_deckeni;Von-der-Deckens-Hornbill;Tockus_deckeni;Von-der-Deckens-Hornbill;Tockus_deckeni;BUCEROTIFORMES;resident;resident;0;339,4554582
Tockus_erythrorhynchus;Red-billed-Hornbill;Tockus_erythrorhynchus;Red-billed-Hornbill;Tockus_erythrorhynchus;BUCEROTIFORMES;resident;resident;0;945,185316
Tockus_fasciatus;African-Pied-Hornbill;Lophoceros_fasciatus;Congo-Pied-Hornbill;Lophoceros_fasciatus;BUCEROTIFORMES;resident;resident;0;491,7126016
Tockus_flavirostris;Eastern-Yellow-billed-Hornbill;Tockus_flavirostris;Eastern-Yellow-billed-Hornbill;Tockus_flavirostris;BUCEROTIFORMES;resident;resident;0;338,2552762
Tockus_hartlaubi;Black-Dwarf-Hornbill;Horizocerus_hartlaubi;Western-Little-Hornbill;Horizocerus_hartlaubi;BUCEROTIFORMES;resident;resident;0;315,4841251
Tockus_hemprichii;Hemprichs-Hornbill;Lophoceros_hemprichii;Hemprichs-Hornbill;Lophoceros_hemprichii;BUCEROTIFORMES;resident;resident;0;240,3453397
Tockus_jacksoni;Jacksons-Hornbill;Tockus_jacksoni;Jacksons-Hornbill;Tockus_jacksoni;BUCEROTIFORMES;resident;resident;0;92,35784522
Tockus_leucomelas;Southern-Yellow-billed-Hornbill;Tockus_leucomelas;Southern-Yellow-billed-Hornbill;Tockus_leucomelas;BUCEROTIFORMES;resident;resident;0;370,6695843
Tockus_monteiri;Monteiros-Hornbill;Tockus_monteiri;Monteiros-Hornbill;Tockus_monteiri;BUCEROTIFORMES;resident;resident;0;169,6415851
Tockus_nasutus;African-Grey-Hornbill;Lophoceros_nasutus;African-Grey-Hornbill;Lophoceros_nasutus;BUCEROTIFORMES;resident;resident;0;957,8210632
Tockus_pallidirostris;Pale-billed-Hornbill;Lophoceros_pallidirostris;Pale-billed-Hornbill;Lophoceros_pallidirostris;BUCEROTIFORMES;resident;resident;0;393,8921136
Todiramphus_albonotatus;New-Britain-Kingfisher;Todiramphus_albonotatus;New-Britain-Kingfisher;Todiramphus_albonotatus;CORACIIFORMES;resident;resident;0;58,36943248
Todiramphus_australasia;Cinnamon-banded-Kingfisher;Todiramphus_australasia;Cinnamon-banded-Kingfisher;Todiramphus_australasia;CORACIIFORMES;resident;resident;0;123,5044348
Todiramphus_chloris;Collared-Kingfisher;Todiramphus_chloris;Collared-Kingfisher;Todiramphus_chloris;CORACIIFORMES;resident;resident;0;1092,693135
Todiramphus_cinnamominus;Micronesian-Kingfisher;Todiramphus_cinnamominus;Guam-Kingfisher;NA;CORACIIFORMES;resident;resident;NA;NA
Todiramphus_diops;Blue-and-white-Kingfisher;Todiramphus_diops;Blue-and-white-Kingfisher;Todiramphus_diops;CORACIIFORMES;resident;resident;0;66,57265487
Todiramphus_enigma;Talaud-Kingfisher;Todiramphus_enigma;Talaud-Kingfisher;Todiramphus_enigma;CORACIIFORMES;resident;resident;0;18,43007193
Todiramphus_farquhari;Chestnut-bellied-Kingfisher;Todiramphus_farquhari;Vanuatu-Kingfisher;Todiramphus_farquhari;CORACIIFORMES;resident;resident;0;25,72328061
Todiramphus_funebris;Sombre-Kingfisher;Todiramphus_funebris;Sombre-Kingfisher;Todiramphus_funebris;CORACIIFORMES;resident;resident;0;52,29401229
Todiramphus_gambieri;Tuamotu-Kingfisher;Todiramphus_gambieri;Tuamotu-Kingfisher;Todiramphus_gambieri;CORACIIFORMES;resident;resident;0;0
Todiramphus_godeffroyi;Marquesan-Kingfisher;Todiramphus_godeffroyi;Marquesas-Kingfisher;Todiramphus_godeffroyi;CORACIIFORMES;resident;resident;0;4,570844383
Todiramphus_lazuli;Lazuli-Kingfisher;Todiramphus_lazuli;Lazuli-Kingfisher;Todiramphus_lazuli;CORACIIFORMES;resident;resident;0;41,37863969
Todiramphus_leucopygius;Ultramarine-Kingfisher;Todiramphus_leucopygius;Ultramarine-Kingfisher;Todiramphus_leucopygius;CORACIIFORMES;resident;resident;0;77,93709642
Todiramphus_macleayii;Forest-Kingfisher;Todiramphus_macleayii;Forest-Kingfisher;Todiramphus_macleayii;CORACIIFORMES;partial_mig;short;844,3646566;844,3646566
Todiramphus_nigrocyaneus;Blue-black-Kingfisher;Todiramphus_nigrocyaneus;Blue-black-Kingfisher;Todiramphus_nigrocyaneus;CORACIIFORMES;resident;resident;0;245,9091009
Todiramphus_pyrrhopygius;Red-backed-Kingfisher;Todiramphus_pyrrhopygius;Red-backed-Kingfisher;Todiramphus_pyrrhopygius;CORACIIFORMES;resident;resident;0;685,0264611
Todiramphus_recurvirostris;Flat-billed-Kingfisher;Todiramphus_recurvirostris;Flat-billed-Kingfisher;Todiramphus_recurvirostris;CORACIIFORMES;resident;resident;0;18,43948236
Todiramphus_ruficollaris;Mangaia-Kingfisher;Todiramphus_ruficollaris;Mangaia-Kingfisher;Todiramphus_ruficollaris;CORACIIFORMES;resident;resident;0;0
Todiramphus_sanctus;Sacred-Kingfisher;Todiramphus_sanctus;Sacred-Kingfisher;Todiramphus_sanctus;CORACIIFORMES;partial_mig;variable;1461,351252;1461,351252
Todiramphus_saurophaga;Beach-Kingfisher;Todiramphus_saurophagus;Beach-Kingfisher;Todiramphus_saurophagus;CORACIIFORMES;resident;resident;0;381,9251578
Todiramphus_tutus;Chattering-Kingfisher;Todiramphus_tutus;Chattering-Kingfisher;Todiramphus_tutus;CORACIIFORMES;resident;resident;0;25,55991719
Todiramphus_veneratus;Tahiti-Kingfisher;Todiramphus_veneratus;Tahiti-Kingfisher;Todiramphus_veneratus;CORACIIFORMES;resident;resident;0;17,66897926
Todiramphus_winchelli;Rufous-lored-Kingfisher;Todiramphus_winchelli;Rufous-lored-Kingfisher;Todiramphus_winchelli;CORACIIFORMES;resident;resident;0;134,1191862
Todirostrum_chrysocrotaphum;Yellow-browed-Tody-flycatcher;Todirostrum_chrysocrotaphum;Yellow-browed-Tody-flycatcher;Todirostrum_chrysocrotaphum;PASSERIFORMES;resident;resident;0;527,791916
Todirostrum_cinereum;Common-Tody-flycatcher;Todirostrum_cinereum;Common-Tody-flycatcher;Todirostrum_cinereum;PASSERIFORMES;resident;resident;0;857,7087173
Todirostrum_maculatum;Spotted-Tody-flycatcher;Todirostrum_maculatum;Spotted-Tody-flycatcher;Todirostrum_maculatum;PASSERIFORMES;resident;resident;0;554,1193269
Todirostrum_nigriceps;Black-headed-Tody-flycatcher;Todirostrum_nigriceps;Black-headed-Tody-flycatcher;Todirostrum_nigriceps;PASSERIFORMES;resident;resident;0;220,566228
Todirostrum_pictum;Painted-Tody-flycatcher;Todirostrum_pictum;Painted-Tody-flycatcher;Todirostrum_pictum;PASSERIFORMES;resident;resident;0;326,7237503
Todirostrum_poliocephalum;Yellow-lored-Tody-flycatcher;Todirostrum_poliocephalum;Grey-headed-Tody-flycatcher;Todirostrum_poliocephalum;PASSERIFORMES;resident;resident;0;187,4233325
Todirostrum_viridanum;Maracaibo-Tody-flycatcher;Todirostrum_viridanum;Maracaibo-Tody-flycatcher;Todirostrum_viridanum;PASSERIFORMES;resident;resident;0;51,84497415
Todus_angustirostris;Narrow-billed-Tody;Todus_angustirostris;Narrow-billed-Tody;Todus_angustirostris;CORACIIFORMES;resident;resident;0;79,59672446
Todus_mexicanus;Puerto-Rican-Tody;Todus_mexicanus;Puerto-Rican-Tody;Todus_mexicanus;CORACIIFORMES;resident;resident;0;25,52427354
Todus_multicolor;Cuban-Tody;Todus_multicolor;Cuban-Tody;Todus_multicolor;CORACIIFORMES;resident;resident;0;110,7282837
Todus_subulatus;Broad-billed-Tody;Todus_subulatus;Broad-billed-Tody;Todus_subulatus;CORACIIFORMES;resident;resident;0;81,68653094
Todus_todus;Jamaican-Tody;Todus_todus;Jamaican-Tody;Todus_todus;CORACIIFORMES;resident;resident;0;35,2983443
Tolmomyias_assimilis;Yellow-margined-Flycatcher;Tolmomyias_assimilis;Yellow-margined-Flycatcher;Tolmomyias_assimilis;PASSERIFORMES;resident;resident;0;629,9816482
Tolmomyias_flaviventris;Yellow-breasted-Flycatcher;Tolmomyias_flaviventris;Yellow-breasted-Flycatcher;Tolmomyias_flaviventris;PASSERIFORMES;resident;resident;0;793,4920967
Tolmomyias_poliocephalus;Grey-crowned-Flycatcher;Tolmomyias_poliocephalus;Grey-crowned-Flycatcher;Tolmomyias_poliocephalus;PASSERIFORMES;resident;resident;0;629,0314928
Tolmomyias_sulphurescens;Yellow-olive-Flycatcher;Tolmomyias_sulphurescens;Yellow-olive-Flycatcher;Tolmomyias_sulphurescens;PASSERIFORMES;resident;resident;0;936,4084687
Tolmomyias_traylori;Orange-eyed-Flycatcher;Tolmomyias_traylori;Orange-eyed-Flycatcher;Tolmomyias_traylori;PASSERIFORMES;resident;resident;0;140,4491915
Topaza_pella;Crimson-Topaz;Topaza_pella;Crimson-Topaz;Topaza_pella;CAPRIMULGIFORMES;resident;resident;0;338,8544609
Topaza_pyra;Fiery-Topaz;Topaza_pyra;Fiery-Topaz;Topaza_pyra;CAPRIMULGIFORMES;resident;resident;0;357,8739427
Torgos_tracheliotos;Lappet-faced-Vulture;Torgos_tracheliotos;Lappet-faced-Vulture;Torgos_tracheliotos;ACCIPITRIFORMES;resident;resident;0;1073,858565
Torreornis_inexpectata;Cuban-Sparrow;Torreornis_inexpectata;Zapata-Sparrow;Torreornis_inexpectata;PASSERIFORMES;resident;resident;0;25,21297931
Touit_batavicus;Lilac-tailed-Parrotlet;Touit_batavicus;Lilac-tailed-Parrotlet;Touit_batavicus;PSITTACIFORMES;resident;resident;0;169,9509921
Touit_costaricensis;Red-fronted-Parrotlet;Touit_costaricensis;Red-fronted-Parrotlet;Touit_costaricensis;PSITTACIFORMES;partial_mig;short;41,16351812;41,16351812
Touit_dilectissimus;Blue-fronted-Parrotlet;Touit_dilectissimus;Blue-fronted-Parrotlet;Touit_dilectissimus;PSITTACIFORMES;resident;resident;0;149,4151036
Touit_huetii;Scarlet-shouldered-Parrotlet;Touit_huetii;Scarlet-shouldered-Parrotlet;Touit_huetii;PSITTACIFORMES;resident;resident;0;447,4832613
Touit_melanonotus;Brown-backed-Parrotlet;Touit_melanonotus;Brown-backed-Parrotlet;Touit_melanonotus;PSITTACIFORMES;resident;resident;0;73,84678739
Touit_purpuratus;Sapphire-rumped-Parrotlet;Touit_purpuratus;Sapphire-rumped-Parrotlet;Touit_purpuratus;PSITTACIFORMES;resident;resident;0;496,8100822
Touit_stictopterus;Spot-winged-Parrotlet;Touit_stictopterus;Spot-winged-Parrotlet;Touit_stictopterus;PSITTACIFORMES;resident;resident;0;76,32855732
